,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_1384638,12.724199,"Assyria was a major Mesopotamian kingdom and empire of the ancient Near East and the Levant. It existed as a state from perhaps as early as the 25th century BC in the form of the Assur city-state, until its collapse between 612 BC and 609 BC, spanning the Early to Middle Bronze Age through to the late Iron Age. From the end of the seventh century BC to the mid-seventh century AD, it survived as a geopolitical entity, for the most part ruled by foreign powers, although a number of Neo-Assyrian st"
1,msmarco,_doc,MARCO_7424521,10.865472,"In the Archaeology Odyssey article âWhen Civilization Collapsed: Death of the Bronze Age,â William H. Stiebing describes the Late Bronze Age collapse: It was a cataclysm of immense proportions: Near the end of the 13th century B.C.E., the great Bronze Age civilizations of the Aegean and Near East suddenly collapsed. In the latter part of the Late Bronze Age (c. 1400â1200 B.C.E.), Mycenaean civilization flourished in Greece and Crete."
2,msmarco,_doc,MARCO_1272122,10.771955,"The Gupta Empire Begins. The Gupta Empire was an ancient Indian empire that was founded in 320 CE and survived until about 550 CE. The Gupta Empire covered most of north and central India, as well as Bangladesh. It was known to be one of the most peaceful and wealthy civilizations of its time.The Mauryan Empire collapsed in 185 B.C.E, after their final king was assassinated. For the next 500 years, the many states in India were at constant war.When Chandragupta ascended the throne and began the notable empire in 320 CE, the time of darkness was reversed.he Mauryan Empire collapsed in 185 B.C.E, after their final king was assassinated. For the next 500 years, the many states in India were at constant war. When Chandragupta ascended the throne and began the notable empire in 320 CE, the time of darkness was reversed."
3,msmarco,_doc,MARCO_3833654,10.5769415,"The history of Europe covers the peoples inhabiting the European continent from after prehistoric times to the present. Some of the best-known civilizations of prehistoric Europe were the Minoan and the Mycenaean, which flourished during the Bronze Age until they collapsed in a short period of time around 1200 BC.y the mid-19th century, the Ottoman Empire had declined enough to become a target for the others (see History of the Balkans). This instigated the Crimean War in 1854 and began a tenser period of minor clashes among the globe-spanning empires of Europe that eventually set the stage for the First World War."
4,msmarco,_doc,MARCO_2727103,10.521778,"The Gupta Empire was an ancient Indian empire that was founded in 320 CE and survived until about 550 CE. The Gupta Empire covered most of north and central India, as well as Bangladesh.It was known to be one of the most peaceful and wealthy civilizations of its time.The Mauryan Empire collapsed in 185 B.C.E, after their final king was assassinated. For the next 500 years, the many states in India were at constant war.When Chandragupta ascended the throne and began the notable empire in 320 CE, the time of darkness was reversed.t was known to be one of the most peaceful and wealthy civilizations of its time. The Mauryan Empire collapsed in 185 B.C.E, after their final king was assassinated. For the next 500 years, the many states in India were at constant war."
5,msmarco,_doc,MARCO_7785153,10.470717,"Art of Mesopotamia. The art of Mesopotamia has survived in the archaeological record from early hunter-gatherer societies (10th millennium BC) on to the Bronze Age cultures of the Sumerian, Akkadian, Babylonian and Assyrian empires. These empires were later replaced in the Iron Age by the Neo-Assyrian and Neo-Babylonian empires."
6,msmarco,_doc,MARCO_1325268,10.043392,"This lecture covers the history of Mesopotamia from the disintegration of the Sumerian Empire to the great Bronze Age collapse. We'll explore the destructive force of the Elamites and the Hittites as well as the imperial ambitions of the Babylonians, the Mittani and the Assyrians."
7,msmarco,_doc,MARCO_2176120,10.043392,"It's now thought likely that the droughts at around that time were partly responsible for the collapse not only of the Indus Valley Civilisation, but also of the ancient Akkadian Empire, Old Kingdom Egypt and possibly Early Bronze Age civilizations in Greece."
8,msmarco,_doc,MARCO_2796223,10.027536,The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. â¦ The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD. The western half of the Roman empire collapsed in 476 AD.
9,msmarco,_doc,MARCO_1832179,10.022869,"At the end of the Bronze Age, the tin needed to make bronze could no longer be acquired With the collapse of the Bronze Age around 1200 B.C.E., trade networks fell apart. This had many consequences for Bronze Age civilizations. One of the most catastrophic was that they could no longer acquire the tin they needed to make bronze. Differences Between Iron and Bronze"
10,msmarco,_doc,MARCO_2562629,9.950544,"The history of Europe covers the peoples inhabiting the European continent from after prehistoric times to the present. Some of the best-known civilizations of prehistoric Europe were the Minoan and the Mycenaean, which flourished during the Bronze Age until they collapsed in a short period of time around 1200 BC.he period known as classical antiquity began with the emergence of the city-states of Ancient Greece. Greek influence reached its zenith under the expansive empire of Alexander the Great, spreading throughout Asia."
11,msmarco,_doc,MARCO_2675270,9.920069,"The history of Europe covers the peoples inhabiting the European continent from after prehistoric times to the present. Some of the best-known civilizations of prehistoric Europe were the Minoan and the Mycenaean, which flourished during the Bronze Age until they collapsed in a short period of time around 1200 BC.n one side were Germany, Austria-Hungary, the Ottoman Empire and Bulgaria (the Central Powers / Triple Alliance), while on the other side stood Serbia and the Triple Entente â the coalition of France, Britain and Russia, which were joined by Italy in 1915, Romania in 1916 and by the United States in 1917."
12,msmarco,_doc,MARCO_2579707,9.885006,"The Gupta Empire Begins. The Gupta Empire was an ancient Indian empire that was founded in 320 CE and survived until about 550 CE. The Gupta Empire covered most of north and central India, as well as Bangladesh. It was known to be one of the most peaceful and wealthy civilizations of its time.he Mauryan Empire collapsed in 185 B.C.E, after their final king was assassinated. For the next 500 years, the many states in India were at constant war. When Chandragupta ascended the throne and began the notable empire in 320 CE, the time of darkness was reversed."
13,msmarco,_doc,MARCO_2723853,9.796096,"Ancient Greek paintings and structures did not survive as well as Ancient Greek Pottery, so the paintings on the jugs, vases and pots provide the majority of the information archeologists discovered about ancient Greek life. Before about 1050 B.C., the Greek islands were occupied by people called Mycenaeans.Their culture collapsed and Greece went through a dark period, much like the Dark Ages in Europe after the fall of the Roman Empire.efore about 1050 B.C., the Greek islands were occupied by people called Mycenaeans. Their culture collapsed and Greece went through a dark period, much like the Dark Ages in Europe after the fall of the Roman Empire."
