,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_8479667,11.977543,"Herbert Spencer. For other people named Herbert Spencer, see Herbert Spencer (disambiguation). Herbert Spencer (27 April 1820 â 8 December 1903) was an English philosopher, biologist, anthropologist, sociologist, and prominent classical liberal political theorist of the Victorian era."
1,msmarco,_doc,MARCO_8479669,11.83728,"Herbert Spencer was a theorist whose valuable insights have often been drowned in a sea of irrelevance and spacious reasoning. He is popularly known as the British Aristotle and often called the second founding father of sociology. Spencer's ideas have left an indelible impression on the succeeding writers. Spencer's name was associated with the birth of sociology in England. Herbert Spencer was born an April 27, 1820, in Derby in England."
2,msmarco,_doc,MARCO_5195831,11.678907,"Herbert Spencer: An Estimate and Review (1904) by Josiah Royce. Lectures on the Ethics of T.H. Green, Mr. Herbert Spencer, and J. Martineau (1902) by Henry Sidgwick. Spencer-smashing at Washington (1894) by Lester F. Ward. A Perplexed Philosopher (1892) by Henry George. A Few Words with Mr Herbert Spencer (1884) by Paul Lafargue."
3,msmarco,_doc,MARCO_8064768,11.533332,"Herbert Spencer (1820â1903) British philosopher and sociologist, Herbert Spencer was a major figure in the intellectual life of the Victorian era. He was one of the principal proponents of evolutionary theory in the mid nineteenth century, and his reputation at the time rivaled that of Charles Darwin. Spencer was initially best known for developing and applying evolutionary theory to philosophy, psychology and the study of society -- what he called his synthetic philosophy (see his A System of Synthetic Philosophy, 1862-93)."
4,msmarco,_doc,MARCO_7280595,11.280567,"Herbert Spencer. Herbert Spencer (1820â1903) is typically, though quite wrongly, considered a coarse social Darwinist. After all, Spencer, and not Darwin, coined the infamous expression âsurvival of the fittestâ, leading G. E. Moore to conclude erroneously in Principia Ethica (1903) that Spencer committed the naturalistic fallacy."
5,msmarco,_doc,MARCO_5195827,11.272839,"Herbert W. Spencer. Herbert Winfield Spencer (April 7, 1905 â September 18, 1992) was a Chilean-born American film and television composer and orchestrator. Spencer gained industry fame when he teamed up with fellow 20th Century Fox orchestrator Earle Hagen in 1953 to create the Spencer-Hagen Orchestra."
6,msmarco,_doc,MARCO_3973817,11.221432,"British philosopher Herbert Spencer went a step beyond Darwin's theory of evolution and applied it to the development of human society. In the late 1800s, many Americans enthusiastically embraced Spencer's Social Darwinism to justify laissez-faire, or unrestricted, capitalism.In 1859, Charles Darwin published Origin of Species, which explained his theory of animal and plant evolution based on natural selection..ritish philosopher Herbert Spencer went a step beyond Darwin's theory of evolution and applied it to the development of human society. In the late 1800s, many Americans enthusiastically embraced Spencer's Social Darwinism to justify laissez-faire, or unrestricted, capitalism."
7,msmarco,_doc,MARCO_3519190,10.999693,"Spencer, Herbert. Herbert Spencer (1820-1903), the English philosopher-scientist, was a leading figure in the intellectual revolution of the nineteenth century. Although largely ignored today, Spencer in his own time was enormously influential and played a significant role in the development of biology, psychology, sociology, and anthropology."
8,msmarco,_doc,MARCO_709709,10.988077,"Herbert Spencer by Miss A. Grant. [Click on thumbnail for larger picture. A Victorian biologist and philosopher, Herbert Spencer was born April 27th, 1820, at the height of British industrialism. He was educated at home in mathematics, natural science, history and English, among some other languages. Spencer was sickly in his youth, all eight of his other siblings dying at a young age."
9,msmarco,_doc,MARCO_5195834,10.982294,"Herbert Spencer. Herbert Spencer (27 April 1820 â 8 December 1903) was an English philosopher, biologist, anthropologist, sociologist, and prominent classical liberal political theorist of the Victorian era. Spencer developed an all-embracing conception of evolution as the progressive development of the physical world, biological organisms, the human mind, and human culture and societies."
