,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_6779241,7.9350185,"After a sedentary work week, end-zone catches and 36-hole weekends can take their toll in common sports injuries. The seven most common sports injuries are: 1  Ankle sprain. 2  Groin pull. 3  Hamstring strain. 4  Shin splints. 5  Knee injury: ACL tear. 6  Knee injury: Patellofemoral syndrome â injury resulting from the repetitive movement of your kneecap against your thigh bone. 7  Tennis elbow (epicondylitis)."
1,msmarco,_doc,MARCO_2056628,7.5210657,"After a sedentary work week, end-zone catches and 36-hole weekends can take their toll in common sports injuries. The seven most common sports injuries are: Ankle sprain; Groin pull; Hamstring strain; Shin splints; Knee injury: ACL tear"
2,msmarco,_doc,MARCO_1633800,7.4776497,"Top 10 Most Common Sports Injuries Whether you are a highly-trained athlete or a weekend warrior, thereâs always a chance you could get injured. Unfortunately, when injuries happen, it can be hard to know what youâve tweaked or how to treat it. Brian McEvoy, PT, UnityPoint Health, counts down the most common sports injuries, from the least common to the most common, along with possible causes, treatments and recovery strategies. 10. Hip Flexor Strain"
3,msmarco,_doc,MARCO_8178161,7.1649933,"Due to their dynamic nature, sports injuries require specialized methods of treatment. Whether youâre a weekend warrior or a high school, college, or professional athlete and obtain an injury, you need to see a doctor with the highest level of training and experience in sports medicine."
4,msmarco,_doc,MARCO_8717136,6.6405325,"Ruptured Achilles Tendon Treatment. Treatment for Exercise & Sports Injuries. Sports injuries refer to the kinds of injury that occur during sports or exercise. While it is possible to injure any part of the body when playing sports, the term sports injuries is commonly used to refer to injuries of the musculoskeletal system. Read more about treatments for an Achilles tendon rupture and other sports injuries Â»."
5,msmarco,_doc,MARCO_440597,6.62541,"Additionally, the risk for injury wasn't assessed in the new study. Weekend warriors tend to engage in exercise that is more intense than what they might do if they exercise regularly. For instance, they tend to play sports, which is what about 94% of the weekend warriors in the new study did for exercise, Parr said."
6,msmarco,_doc,MARCO_3604781,6.613737,"By far, the most common injuries are sprains and strains. Obviously, some sports are more dangerous than others. For example, contact sports such as football can be expected to result in a higher number of injuries than a noncontact sport such as swimming.However, all types of sports have a potential for injury, whether from the trauma of contact with other players or from overuse or misuse of a body part.he highest rates of injury occur in sports that involve contact and collisions. More severe injuries occur during individual sports and recreational activities. Most organized sports-related injuries (62 percent) occur during practice."
7,msmarco,_doc,MARCO_5193401,6.5334206,Sports. 1  Dave Calabro - Weeknights and Sunday nights (Sports Director) 2  Rich Nye - Weekday Reporting. 3  Dick Rea - Reporter/fill-in anchor. 4  John Michael Vincent (JMV) - Weekend Mornings. 5  Henry Wofford - Weekend Evenings. 6  Don Hein - Former Sports Director (anchors sometimes on the weekend morning news)
8,msmarco,_doc,MARCO_2588217,6.440691,"Causes. Dislocated joints are caused by injury to the joints. The most common type of injuries responsible for dislocated joints are sports-related injuries. Contact sports, such as football and hockey, commonly cause joint dislocations, as do sports that involve potential falls, such as gymnastics and volleyball.he most common type of injuries responsible for dislocated joints are sports-related injuries. Contact sports, such as football and hockey, commonly cause joint dislocations, as do sports that involve potential falls, such as gymnastics and volleyball."
9,msmarco,_doc,MARCO_2732494,6.27118,"Playground, sports, and bicycle-related injuries occur most often among children between ages 5 and 14 years old. The highest rates of injury occur in sports that involve contact and collisions. More severe injuries occur during individual sports and recreational activities. Most organized sports-related injuries (62 percent) occur during practice. Types of sports and recreational activities. Consider these estimated injury statistics for 2009 from the Consumer Product Safety Commission: Basketball."
