,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_4641991,7.04022,"The progress made during the past decade in enacting comprehensive state smoke-free laws is an extraordinary public health achievement. In the span of 10 years, smoke-free workplaces, restaurants, and bars went from being relatively rare to being the norm in half of the states and DC."
1,msmarco,_doc,MARCO_6964651,6.1321955,"The DC output available from a half-wave rectifier is not satisfactory to make a general power supply. However it can be used for some applications like battery charging. Half Wave Rectifier with Capacitor Filter Output of half wave rectifier is not a constant DC voltage. You can observe from the output diagram that its a pulsating dc voltage with ac ripples. In real life applications, we need a power supply with smooth wave forms. In other words, we desire a DC power supply with constant output voltage."
2,msmarco,_doc,MARCO_5293631,6.098005,"Rectification is the conversion of alternating current (AC) to direct current (DC). A half-wave rectifier is a circuit that allows only one half-cycle of the AC voltage waveform to be applied to the load, resulting in one non-alternating polarity across it.The resulting DC delivered to the load âpulsatesâ significantly.ectification is the conversion of alternating current (AC) to direct current (DC). A half-wave rectifier is a circuit that allows only one half-cycle of the AC voltage waveform to be applied to the load, resulting in one non-alternating polarity across it."
3,msmarco,_doc,MARCO_8364539,6.0054083,Smoke detectors. 1  Working smoke detectors reduce the chances of death in a fire by half. 2  Nearly 900 lives could be saved annually if every home had working smoke detectors. 3  Even just one smoke detector reduces the chances of death by almost half. 4  Nearly half of all fire survivors remember hearing their smoke alarm.
4,msmarco,_doc,MARCO_5579851,5.9540462,"Preheat the oven to 325 degrees Fahrenheit. Place the ham in a large, shallow roasting pan and cover it with foil. Put it in the preheated oven. Roast a whole, raw or cured bone-in ham for 18 to 20 minutes per lb..Roast a half, raw or cured, bone-in ham for 22 to 25 minutes per lb..Roast a whole, bone-in smoked ham for 15 to 18 minutes per lb. and a half, bone-in smoked ham for 18 to 24 minutes per lb..oast a whole, raw or cured bone-in ham for 18 to 20 minutes per lb.. Roast a half, raw or cured, bone-in ham for 22 to 25 minutes per lb.. Roast a whole, bone-in smoked ham for 15 to 18 minutes per lb. and a half, bone-in smoked ham for 18 to 24 minutes per lb.."
5,msmarco,_doc,MARCO_6428112,5.8625784,"In AC or AC/DC smoke alarms, a loose hot wire connection can intermittently disconnect power to the smoke alarm. The effect is the same as a power failure. When power is restored, the units may alarm briefly. Note: A loose or disconnected neutral wire may cause the alarm to chirp or go into alarm."
6,msmarco,_doc,MARCO_8678129,5.8587027,"Check with your local Fire Department for current requirements in your area. It is recommended AC or AC/DC units be interconnected for added protection. INSTALLING SMOKE ALARMS IN MOBILE HOMES. For minimum security install one Smoke Alarm as close to each sleeping area as possible. For more security, put one unit in each room."
7,msmarco,_doc,MARCO_1307307,5.8150377,"It is smoke, wrap, then smoke. This simply means that you smoke the bare meat for half the total smoking time, smoke in foil for a third of the smoking time and remove the foil and smoke bare for half of the 'foil-wrap' time.n this method of grilling, also called smoker cooking or smoke roasting, the heat is as far as it can be from the food. The food is cooked with indirect heat. The fire can be all the way at the bottom level with the meat at the top in a vertical setup, with a level of smoking wood and water in between."
8,msmarco,_doc,MARCO_5552589,5.8150377,"I only smoke marijuana 3 days out the year (during a music festival I always go to). So I smoked very small amounts of marijuana (less than half a joint a day) on August 2, 3, and 4. I have not smoked since. I signed up for a research study at my University... show more I'm a healthy 22 year old male. 5'7 and 130 lbs. I only smoke marijuana 3 days out the year (during a music festival I always go to). So I smoked very small amounts of marijuana (less than half a joint a day) on August 2, 3, and 4. I have not smoked since. I signed up for a research study at my University..."
9,msmarco,_doc,MARCO_5691681,5.758108,"Get your smoker up to 225 degrees Fahrenheit before you put in the turkey. Oil the grate to prevent sticking. Maintain a temperature of 225 to 250 degrees throughout the smoking session. I like my smoked turkey to be kissed with a combination of oak and apple smoke, about half and half.et your smoker up to 225 degrees Fahrenheit before you put in the turkey. Oil the grate to prevent sticking. Maintain a temperature of 225 to 250 degrees throughout the smoking session. I like my smoked turkey to be kissed with a combination of oak and apple smoke, about half and half."
