,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_7972464,12.772432,"Ben Franklin was not in favor of having the Bald Eagle as the national symbol, and would have opted for the wild turkey. As a naturalist, Ben Franklin realized that bald eagles were prone to scavengers and piracy. Eagles steal the spoils of its lesser cousin the Osprey."
1,msmarco,_doc,MARCO_5402553,11.995878,"Tom Turkey (NOT named by Ben Franklin after Thomas Jefferson) Happy Thanksgiving to all. A myth has it that the bird was given this name by Ben Franklin, who wanted the turkey to be our national bird and (after losing out to the bald eagle) nicknamed the turkey after Thomas Jefferson."
2,msmarco,_doc,MARCO_7313336,11.658067,"Ben Franklin did not use houses. Ben never used any House system. Instead, Ben used the alignment of the planets, the declinations and even heliocentric astrology. In other words, Ben Franklin would have loved Magi Astrology because it also uses what Ben did. Let us call Benjamin Franklin s form of astrology Ben Franklin Astrology. The principles of Benjamin Franklin Astrology were very similar to the principles being used by the Magi Society."
3,msmarco,_doc,MARCO_5402556,11.315658,"By Tom Angleberger. Q: Just got this bit of info: Ben Franklin wanted our national bird to be a turkey, but Thomas Jefferson opposed him with the bald eagle. Franklin then coined the male turkey as âTomâ to spite Jefferson. Tom Turkey has been around ever since."
4,msmarco,_doc,MARCO_4367305,10.477272,"1 John Adams and Thomas Jefferson chose the bald eagle as the symbol of the United States. 2  Ben Franklin wanted to use the turkey. 3  In addition to the thirteen colonies, the northern colonies of Quebec, St. John's Island, and Nova Scotia were all invited to the Second Continental Congress."
5,msmarco,_doc,MARCO_3993486,10.385314,"1 After this, the congress was called the Congress of the Confederation. 2  In the First Continental Congress, Patrick Henry, a delegate from Virginia, made the bold statement that I am not a Virginian, I am an American.3  At the time of the congress, there were around 2.5 million people living in the United States. John Adams and Thomas Jefferson chose the bald eagle as the symbol of the United States. 2  Ben Franklin wanted to use the turkey. 3  In addition to the thirteen colonies, the northern colonies of Quebec, St. John's Island, and Nova Scotia were all invited to the Second Continental Congress."
6,msmarco,_doc,MARCO_8093699,9.939248,"When Ben Franklin's son was imprisoned for being a loyalist in America, Ben Franklin did nothing to help him even when his son asked to have a better cell. When William was re â¦ leased some years later, William tried to make amens with his father, but Ben still turned him down. Franklin died as a bad father."
7,msmarco,_doc,MARCO_285639,9.862148,"The wild turkey is a native bird of North America. As a result, Benjamin Franklin claimed this made the turkey a more suitable national bird for the United States than the bald eagle. Not everyone agreed with Franklin, however, and the bald eagle became the national emblem for the United States in 1782.he wild turkey is a native bird of North America. As a result, Benjamin Franklin claimed this made the turkey a more suitable national bird for the United States than the bald eagle. Not everyone agreed with Franklin, however, and the bald eagle became the national emblem for the United States in 1782."
8,msmarco,_doc,MARCO_2366376,9.684922,"What did Benjamin Franklin want to be when he grew up? From his school days on, Benjamin Franklin wanted to be a sailor. His father did not approve, because an older son, Josiah, had gone to sea and never returned. Because reading was Ben's favorite pastime, his father decided on the trade of printing and sent Ben to learn in his older brother's printing shop."
9,msmarco,_doc,MARCO_7670759,9.664662,"Report Abuse. Ben Franklin was not president because during the second constitutional convention when they invented the presidency, he was 82 years old, and he was not in good health. You did not Run for this position during the first election. The continental congress appointed one. George Washington had no opponents because you did not run for the presidency. Ben Franklin was mentioned for president and everyone at the convention supported it, but he turned it down because of his health....James Madison s notes prove it."
