,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_4002300,8.7995825,"I know we have talk about this subject on the forum before, but a recent study on wikipedia.org provided the following info, Voice. Celine Dion possesses a five-octave vocal range, and is often regarded as one of pop music's most influential voices.She has been described as a reigning Queen of Pop for her influence over the record industry during the 1990s, alongside Whitney Houston and Mariah Carey. know we have talk about this subject on the forum before, but a recent study on wikipedia.org provided the following info, Voice. Celine Dion possesses a five-octave vocal range, and is often regarded as one of pop music's most influential voices."
1,msmarco,_doc,MARCO_6478454,8.636114,"All Music Guide: Metallica were easily the best, most influential heavy metal band of the '80s and '90s. Responsible for bringing the genre back to Earth, the bandmates looked and talked like they were from the street, shunning the usual rock star games of metal musicians during the mid-'80s pop-metal renaissance.y the '90s, Metallica had changed the rules for all heavy metal bands; they were the leaders of the genre, respected not only by headbangers, but by mainstream record buyers and critics. No other heavy metal band has ever been able to pull off such a feat."
2,msmarco,_doc,MARCO_2584108,8.352051,"Pop Group Formed 1961. The Beach Boys were one of the most influential bands of the 1960s, depicting life as sunny, âgood vibrationsâ in an idealized Southern California, as leader Brian Wilson evolved from simple feel-good harmonies into a revolutionary new pop sound."
3,msmarco,_doc,MARCO_3176164,8.288648,"James Newell Osterberg, Jr., known professionally as Iggy Pop (/ËÉªÉ¡i pÉp/; born April 21, 1947), is an American singer-songwriter, musician and actor. He was the vocalist of influential proto-punk band The Stooges, who reunited in 2003, and is well known for his outrageous and unpredictable stage antics. Pop's music has encompassed a number of styles over the course of his career, including garage rock, punk rock, hard rock, art rock, new wave, jazz and blues."
4,msmarco,_doc,MARCO_2007924,8.278723,"Nirvana was an American alternative rock band. They were one of the most successful and influential bands of that time. Since they formed, they have sold over 75 million records all over the world. They played a style of rock music known as grunge, which was highly influenced by 1980s alternative rock, 1970s punk, and heavy metal. Grunge became more commercially successful than the previous punk rock, as promoted to the world by Sub Pop Records. Nirvana greatly affected the style of other grunge"
5,msmarco,_doc,MARCO_2343169,8.267273,"Sir James Paul McCartney, CH, MBE, is an English singer-songwriter, multi-instrumentalist, and composer. He gained worldwide fame as the bass guitarist and singer for the rock band the Beatles, widely considered the most popular and influential group in the history of pop music. His songwriting partnership with John Lennon was the most successful of the post-war era. After the group disbanded in 1970, he pursued a solo career and formed the band Wings with his first wife, Linda, and Denny Laine."
6,msmarco,_doc,MARCO_2391812,8.250179,"Sir James Paul McCartney, MBE (born 18 June 1942) is an English singer-songwriter, multi-instrumentalist, and composer. With John Lennon, George Harrison, and Ringo Starr, he gained worldwide fame with the rock band the Beatles, one of the most popular and influential groups in the history of pop music. His songwriting partnership with Lennon is one of the most celebrated of the 20th century. After the band's break-up, he pursued a solo career and formed Wings with his first wife, Linda, and Denny Laine. McCartney has been recognised as one of the most successful composers and performers of all time."
7,msmarco,_doc,MARCO_3895549,7.9423633,"When did heavy metal music first start? the term heavy metal was first used in the lyrics to born to be wild by Steppenwolf in 1968, then used to describe the song helter Sketler by The Beatles but in term â¦ s of describing a band while most people say Black Sabbath there was actually a band before them called Blue Cheer who were influential in the development of heavy metal"
8,msmarco,_doc,MARCO_2795120,7.7308874,"They are the most successful and influential band in the history of music. The Beatles drew influences from many music genres through their career, including 1950s rock and roll, rhythm and blues, classical, psychedelia, and Indian music, and their songs ranged from pop ballads to hard rock."
9,msmarco,_doc,MARCO_1783543,7.725045,"About Earth, Wind & Fire: Earth, Wind & Fire is one of the most innovative and influential contemporary music forces of the 20th century. With a signature sound beyond category and a groove as deep as the soul of the planet the band has impacted the history of music and pop culture for over four decades."
10,msmarco,_doc,MARCO_2584110,7.7221284,"Beach Boys. Stars. The Beach Boys were one of the most influential bands of the 1960s, depicting life as sunny, âgood vibrationsâ in an idealized Southern California, as leader Brian Wilson evolved from simple feel-good harmonies into a revolutionary new pop sound."
11,msmarco,_doc,MARCO_3542667,7.7133946,"He was the vocalist of influential proto-punk band The Stooges, who reunited in 2003, and is well known for his outrageous and unpredictable stage antics. Pop's music has encompassed a number of styles over the course of his career, including garage rock, punk rock, hard rock, art rock, new wave, jazz and blues."
