,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_3449938,5.802842,"Polar orbiting satellites are an important class of meteorological and geophysical satellite. Typically, these satellites are placed in circular sun-synchronous orbits. Their altitudes usually range from 700 to 800 km, with orbital periods of 98 to 102 minutes."
1,msmarco,_doc,MARCO_6830143,5.614423,"Rotational Behaviour Saturn. There are various types of satellites. They are Astronomical satellites, Communication Satellites, Earth Observation Satellites, Navigation Satellites, Reconnaisance satellite, Solar Power satellites, Weather satellites and Miniaturized satellites.otational Behaviour Saturn. There are various types of satellites. They are Astronomical satellites, Communication Satellites, Earth Observation Satellites, Navigation Satellites, Reconnaisance satellite, Solar Power satellites, Weather satellites and Miniaturized satellites."
2,msmarco,_doc,MARCO_2955715,5.48664,"There are two major classes of communications satellites, Passive and Active. Passive satellites only redirect (usually via reflection) the signal coming from the source, toward the direction of the receiver. direct broadcast satellite is a communications satellite that transmits to small DBS satellite dishes (usually 18 to 24 inches or 45 to 60 cm in diameter)."
3,msmarco,_doc,MARCO_1597384,5.4077177,"Technomate, Vu+, Icecrypt and Sab, multi satellite motorised satellite systems. Motorised satellite systems from the Satellite Superstore UK. Motorised satellite systems from Technomate, Dreambox, Icecrypt, Manhattan.Clear transparent motorised satellite dish systems.High definition HD satellite systems.Blind search satellite systems.otorised satellite systems from the Satellite Superstore UK. Motorised satellite systems from Technomate, Dreambox, Icecrypt, Manhattan. Clear transparent motorised satellite dish systems. High definition HD satellite systems. Blind search satellite systems."
4,msmarco,_doc,MARCO_1597387,5.4039516,"UK. Technomate, Vu+, Icecrypt and Sab, multi satellite motorised satellite systems. Motorised satellite systems from the Satellite Superstore UK. Motorised satellite systems from Technomate, Dreambox, Icecrypt, Manhattan. Clear transparent motorised satellite dish systems. High definition HD satellite systems.Blind search satellite systems.otorised satellite systems from the Satellite Superstore UK. Motorised satellite systems from Technomate, Dreambox, Icecrypt, Manhattan. Clear transparent motorised satellite dish systems. High definition HD satellite systems. Blind search satellite systems."
5,msmarco,_doc,MARCO_7388033,5.396335,"A TV satellite dish is a passive device, that is, it does not emit any energy. The dish is a receiving device to capture signals from the satellite. Therefore there is no concern of radiofrequency exposure.However, because of the very weak signal from the satellite in space, it is important that there is no signal attenuation due to building materials.If you put it inside your apartment, the signal can be too weak and you may not get good reception.herefore there is no concern of radiofrequency exposure. However, because of the very weak signal from the satellite in space, it is important that there is no signal attenuation due to building materials. If you put it inside your apartment, the signal can be too weak and you may not get good reception."
6,msmarco,_doc,MARCO_4102952,5.2956266,"A geosynchronous satellite is a satellite that orbits the earth with an orbital period of 24 hours, thus matching the period of the earth's rotational motion. A special class of geosynchronous satellites is a geostationary satellite."
7,msmarco,_doc,MARCO_7025190,5.2452855,"The most up-to-date data comes from CelesTrak which is funded by the Center for Space Standards and Innovation, located in Colorado Springs. As of this writing, there are over 13,000 satellites in orbit (they CLAIM..non black ops) and over 20,500 satellites have decayed since 1957.ooking carefully at the data it appears that there are just under 3,500 satellites that are both functioning and in their correct orbit compared to nearly 10,000 that are classed as debris but haven't yet decayed. So 75% of the satellites orbiting the Earth are junk! For more up-to-date info:"
8,msmarco,_doc,MARCO_4561073,5.163942,"Satellite Communications. Satellite Communications. Satellite communication refers to any communication link that involves the use of an artificial satellite in its propagation path. Satellite communications play a vital role in modern life. There are over 2000 artificial satellites in use.They can be found in geostationary, Molniya, elliptical, and low Earth orbits and are used for traditional point-to-point communications, mobile applications, and the distribution of TV and radio programs.atellite Communications. Satellite Communications. Satellite communication refers to any communication link that involves the use of an artificial satellite in its propagation path. Satellite communications play a vital role in modern life. There are over 2000 artificial satellites in use."
9,msmarco,_doc,MARCO_6830144,5.091984,"Astronomical satellites are those which are used for observation of distant planets, galaxies, and other outer space objects.Astronomical performance from the Earthâs surface is limited by Earthâs atmospheric conditions.otational Behaviour Saturn. There are various types of satellites. They are Astronomical satellites, Communication Satellites, Earth Observation Satellites, Navigation Satellites, Reconnaisance satellite, Solar Power satellites, Weather satellites and Miniaturized satellites."
