,_index,_type,_id,_score,_source.body
0,msmarco,_doc,MARCO_6366653,7.601694,"Although iron is widely distributed in foods, some sources are better absorbed than others. The best sources of iron are foods with a high iron content and are easily absorbed by the body. Iron absorption is best (15-18%) from foods that contain haem iron. Red meat, seafood and poultry are the best sources of haem iron.Some substances in food inhibit the absorption of iron. Excessive intakes of tea, coffee and bran have an inhibitory effect.he best sources of iron are foods with a high iron content and are easily absorbed by the body. Iron absorption is best (15-18%) from foods that contain haem iron. Red meat, seafood and poultry are the best sources of haem iron. Some substances in food inhibit the absorption of iron."
1,msmarco,_doc,MARCO_4376184,7.4039526,"Iron is found in food in two forms, heme and non-heme iron. Heme iron, which makes up 40 percent of the iron in meat, poultry, and fish, is well absorbed. Non-heme iron, 60 percent of the iron in animal tissue and all the iron in plants (fruits, vegetables, grains, nuts) is less well absorbed.Because vegan diets only contain non-heme iron, vegans should be especially aware of foods that are high in iron and techniques that can promote iron absorption.ortunately, many vegetables, such as broccoli and bok choy, which are high in iron, are also high in vitamin C so that the iron in these foods is very well absorbed. Commonly eaten combinations, such as beans and tomato sauce or stir-fried tofu and broccoli, also result in generous levels of iron absorption."
2,msmarco,_doc,MARCO_3241043,7.3189797,"Foods to try first The first foods to start at around six months are foods high in iron including iron-enriched cereals and other iron-fortified or iron-containing foods such as pureed meat, poultry and fish, cooked tofu and legumes.oods to try first The first foods to start at around six months are foods high in iron including iron-enriched cereals and other iron-fortified or iron-containing foods such as pureed meat, poultry and fish, cooked tofu and legumes."
3,msmarco,_doc,MARCO_1563827,7.252922,"Iron deficiency anemia is a worldwide health problem that is especially common in young women and in children. Iron is found in food in two forms, heme and non-heme iron. Heme iron, which makes up 40 percent of the iron in meat, poultry, and fish, is well absorbed.Non-heme iron, 60 percent of the iron in animal tissue and all the iron in plants (fruits, vegetables, grains, nuts) is less well absorbed.Because vegan diets only contain non-heme iron, vegans should be especially aware of foods that are high in iron and techniques that can promote iron absorption.on-heme iron, 60 percent of the iron in animal tissue and all the iron in plants (fruits, vegetables, grains, nuts) is less well absorbed. Because vegan diets only contain non-heme iron, vegans should be especially aware of foods that are high in iron and techniques that can promote iron absorption."
4,msmarco,_doc,MARCO_4777875,7.222677,"Iron is found in food in two forms, heme and non-heme iron. Heme iron, which makes up 40 percent of the iron in meat, poultry, and fish, is well absorbed. Non-heme iron, 60 percent of the iron in animal tissue and all the iron in plants (fruits, vegetables, grains, nuts) is less well absorbed.Because vegan diets only contain non-heme iron, vegans should be especially aware of foods that are high in iron and techniques that can promote iron absorption.on-heme iron, 60 percent of the iron in animal tissue and all the iron in plants (fruits, vegetables, grains, nuts) is less well absorbed. Because vegan diets only contain non-heme iron, vegans should be especially aware of foods that are high in iron and techniques that can promote iron absorption."
5,msmarco,_doc,MARCO_6366649,7.0903454,"Beef is one of the better sources of heme iron. Eating meat is a good way to increase your iron intake, as it contains heme iron, the type of iron that is more easily absorbed by your body. Plant-based iron sources contain non-heme iron, which is absorbed two to three times less efficiently than heme iron.Foods that are a good source of iron contain at least 10 percent of the daily value for iron, and for a food to be high in iron it should contain at least 20 percent of the DV.ating meat is a good way to increase your iron intake, as it contains heme iron, the type of iron that is more easily absorbed by your body. Plant-based iron sources contain non-heme iron, which is absorbed two to three times less efficiently than heme iron."
6,msmarco,_doc,MARCO_3042877,7.069997,"Other Food. eggs are a source of both iron and B12 Photo Credit HandmadePictures/iStock/Getty Images. Iron and vitamin B12 can be found in a variety of common foods. Eggs contain both nutrients. Grains that are high in iron such as breads, pastas and rice often have added vitamin B12.Egg yolks contain both iron and B12 vitamins, as do various nuts such as almonds and peanuts. Brewer's yeast is a commonly used source of iron and B12 by vegetarians.ther Food. eggs are a source of both iron and B12 Photo Credit HandmadePictures/iStock/Getty Images. Iron and vitamin B12 can be found in a variety of common foods. Eggs contain both nutrients. Grains that are high in iron such as breads, pastas and rice often have added vitamin B12."
7,msmarco,_doc,MARCO_3587151,7.0592546,"Dried beans and dark green leafy vegetables are especially good sources of iron, even better on a per calorie basis than meat. Iron absorption is increased markedly by eating foods containing vitamin C along with foods containing iron. Vegetarians do not have a higher incidence of iron deficiency than do meat eaters.ortunately, many vegetables, such as broccoli and bok choy, which are high in iron, are also high in vitamin C so that the iron in these foods is very well absorbed. Commonly eaten combinations, such as beans and tomato sauce or stir-fried tofu and broccoli, also result in generous levels of iron absorption."
8,msmarco,_doc,MARCO_2386257,6.9497504,"Overview. If you have low iron levels in your blood, you may have iron-deficiency anemia or borderline anemia, a condition that can ultimately result in a shortage of oxygen in the body. Red meat is often at the top of the list of iron-rich foods but many other foods contain this essential mineral. To improve your iron levels, it is important to eat not only foods that are rich in iron but also foods that are high in vitamin C, which helps your body absorb iron from other foods."
9,msmarco,_doc,MARCO_1876530,6.9384575,"Heme iron is most easily absorbed, whereas non-heme is absorbed less well. Calcium is the only known substance that can impair the absorption of both heme and non-heme iron. Tannin (coffee, tea, chocolate), fiber, eggs and oxalates impair absorption of non-heme iron. Red meat contains the most easily absorbable formof iron called heme iron. Fats (lipids) when in combination with unbound iron can generate free radical activity, which is destructive to cells and can damage DNA. Sugar enhances the absorption of iron. These beverages contain tannins which inhibit the absorption of non-heme iron. Excessive consumption of tannins is not recommended for individuals with liver damage. These foods are high in fiber, which impairs the absorptionof non-heme iron and promote healthy digestion. Shellfish can contain a bacterium called Vibrio vulnificus, which can be fatal to people with high body iron levels. Take care when walking barefoot on beaches where contaminated shells may be present."
